created_at,kind,id,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2018-01-28T01:28:42Z,like,8,https://i1.sndcdn.com/artworks-f1a989c8-7004-4c6b-80fd-f7aaeffdec0d-0-large.jpg,2017-06-21T18:53:13Z,4305633,332232158,playlist,2017-06-21T18:53:13Z,30,True,m-series-2,https://soundcloud.com/maurizioofficial/sets/m-series-2,True,0,,public,M-Series,9,https://api.soundcloud.com/playlists/332232158,314457035,album,True,2004-04-01T00:00:00Z,2004-04-01T00:00:00Z,2004-04-01T00:00:00Z,https://a1.sndcdn.com/images/default_avatar_large.png,,173,,314457035,user,2017-06-20T13:41:53Z,,maurizioofficial,https://soundcloud.com/maurizioofficial,https://api.soundcloud.com/users/314457035,soundcloud:users:314457035,Maurizio,False,,,False,False,False,soundcloud:system-playlists:artist-stations:314457035,artist-stations:314457035
2018-01-28T01:21:50Z,like,8,https://i1.sndcdn.com/artworks-000127691164-1wreev-large.jpg,2015-08-27T18:17:02Z,9624311,138876496,playlist,2015-08-27T18:18:23Z,149,False,wackies-vinyl-selections,https://soundcloud.com/raversecords/sets/wackies-vinyl-selections,True,15,,public,Wackies Vinyl Selections,22,https://api.soundcloud.com/playlists/138876496,164404953,compilation,True,,,2015-08-27T18:17:02Z,https://i1.sndcdn.com/avatars-000192987309-4qlif9-large.jpg,,7683,,164404953,user,2021-03-21T06:01:02Z,,raversecords,https://soundcloud.com/raversecords,https://api.soundcloud.com/users/164404953,soundcloud:users:164404953,Midnight Raver Reggae & Dub,False,Virginia,US,False,True,False,soundcloud:system-playlists:artist-stations:164404953,artist-stations:164404953
2018-01-28T00:23:02Z,like,8,https://i1.sndcdn.com/artworks-a982298e-b5c3-4422-9176-38eadc0f1512-0-large.jpg,2017-12-30T08:24:49Z,3018790,410241284,playlist,2017-12-30T12:03:31Z,37,True,with-the-artists,https://soundcloud.com/rhythmsoundofficial/sets/with-the-artists,True,2,,public,With The Artists,8,https://api.soundcloud.com/playlists/410241284,242194231,album,True,2005-04-01T00:00:00Z,2005-04-01T00:00:00Z,2005-04-01T00:00:00Z,https://a1.sndcdn.com/images/default_avatar_large.png,,708,,242194231,user,2016-07-21T09:34:16Z,,rhythmsoundofficial,https://soundcloud.com/rhythmsoundofficial,https://api.soundcloud.com/users/242194231,soundcloud:users:242194231,Rhythm & Sound,False,,,False,False,False,soundcloud:system-playlists:artist-stations:242194231,artist-stations:242194231
2018-01-28T00:22:57Z,like,8,https://i1.sndcdn.com/artworks-5c5c9c00-85f7-4ea1-bf6a-348e1bbe9365-0-large.jpg,2017-12-28T16:10:32Z,2811871,408873719,playlist,2017-12-30T11:30:02Z,51,True,see-mi-yah,https://soundcloud.com/rhythmsoundofficial/sets/see-mi-yah,True,7,,public,See Mi Yah,11,https://api.soundcloud.com/playlists/408873719,242194231,album,True,2005-03-11T00:00:00Z,2005-03-11T00:00:00Z,2005-03-11T00:00:00Z,https://a1.sndcdn.com/images/default_avatar_large.png,,708,,242194231,user,2016-07-21T09:34:16Z,,rhythmsoundofficial,https://soundcloud.com/rhythmsoundofficial,https://api.soundcloud.com/users/242194231,soundcloud:users:242194231,Rhythm & Sound,False,,,False,False,False,soundcloud:system-playlists:artist-stations:242194231,artist-stations:242194231
2018-01-28T00:18:36Z,like,8,https://i1.sndcdn.com/artworks-c48e0166-5b43-479b-905a-68ad525fefed-0-large.jpg,2017-06-21T01:56:57Z,1191628,332074672,playlist,2017-06-21T01:56:57Z,34,True,q-1-1,https://soundcloud.com/basicchannelofficial/sets/q-1-1,True,1,,public,Q 1.1,4,https://api.soundcloud.com/playlists/332074672,314449367,album,True,2008-04-04T00:00:00Z,2008-04-04T00:00:00Z,2008-04-04T00:00:00Z,https://a1.sndcdn.com/images/default_avatar_large.png,,1596,,314449367,user,2017-06-20T13:16:12Z,,basicchannelofficial,https://soundcloud.com/basicchannelofficial,https://api.soundcloud.com/users/314449367,soundcloud:users:314449367,Basic Channel,False,,,False,False,False,soundcloud:system-playlists:artist-stations:314449367,artist-stations:314449367
2018-01-27T23:37:35Z,like,8,https://i1.sndcdn.com/artworks-7b27ea3f-5fb1-408a-bd2d-70d78038fdf9-0-large.jpg,2017-06-21T02:01:00Z,2192353,332075595,playlist,2017-06-21T02:01:00Z,56,True,quadrant-dub,https://soundcloud.com/basicchannelofficial/sets/quadrant-dub,True,3,,public,Quadrant Dub,2,https://api.soundcloud.com/playlists/332075595,314449367,album,True,2008-04-04T00:00:00Z,2008-04-04T00:00:00Z,2008-04-04T00:00:00Z,https://a1.sndcdn.com/images/default_avatar_large.png,,1596,,314449367,user,2017-06-20T13:16:12Z,,basicchannelofficial,https://soundcloud.com/basicchannelofficial,https://api.soundcloud.com/users/314449367,soundcloud:users:314449367,Basic Channel,False,,,False,False,False,soundcloud:system-playlists:artist-stations:314449367,artist-stations:314449367
2018-01-27T23:32:49Z,like,8,https://i1.sndcdn.com/artworks-0a98403d-f50f-4faf-98f6-bea8aa311a8b-0-large.jpg,2017-06-21T02:02:05Z,1859265,332075861,playlist,2021-01-26T13:07:25Z,34,True,radiance-12,https://soundcloud.com/basicchannelofficial/sets/radiance-12,True,2,,public,Radiance,3,https://api.soundcloud.com/playlists/332075861,314449367,album,True,2008-04-04T00:00:00Z,2008-04-04T00:00:00Z,2008-04-04T00:00:00Z,https://a1.sndcdn.com/images/default_avatar_large.png,,1596,,314449367,user,2017-06-20T13:16:12Z,,basicchannelofficial,https://soundcloud.com/basicchannelofficial,https://api.soundcloud.com/users/314449367,soundcloud:users:314449367,Basic Channel,False,,,False,False,False,soundcloud:system-playlists:artist-stations:314449367,artist-stations:314449367
2018-01-27T23:30:10Z,like,8,https://i1.sndcdn.com/artworks-c9f08fe5-f52b-4123-9555-ebdd2a7c51b9-0-large.jpg,2017-06-21T01:45:31Z,3919882,332071919,playlist,2017-06-21T01:45:31Z,29,True,bcd-3,https://soundcloud.com/basicchannelofficial/sets/bcd-3,True,2,,public,BCD,10,https://api.soundcloud.com/playlists/332071919,314449367,album,True,2004-04-01T00:00:00Z,2004-04-01T00:00:00Z,2004-04-01T00:00:00Z,https://a1.sndcdn.com/images/default_avatar_large.png,,1596,,314449367,user,2017-06-20T13:16:12Z,,basicchannelofficial,https://soundcloud.com/basicchannelofficial,https://api.soundcloud.com/users/314449367,soundcloud:users:314449367,Basic Channel,False,,,False,False,False,soundcloud:system-playlists:artist-stations:314449367,artist-stations:314449367
2018-01-25T22:45:44Z,like,8,https://i1.sndcdn.com/artworks-000248048291-swwy2d-large.jpg,2017-10-20T09:39:49Z,4432703,361373049,playlist,2017-10-20T09:44:04Z,348,False,gqom-is-the-future,https://soundcloud.com/wizic/sets/gqom-is-the-future,True,35,,public,Gqom is the Future,13,https://api.soundcloud.com/playlists/361373049,12082857,album,True,2017-10-20T09:39:49Z,2017-10-20T00:00:00Z,2017-10-20T09:39:49Z,https://i1.sndcdn.com/avatars-000225276891-f4c2cn-large.jpg,The Dark,213,The Dark Knight,12082857,user,2016-05-17T08:07:20Z,Knight,wizic,https://soundcloud.com/wizic,https://api.soundcloud.com/users/12082857,soundcloud:users:12082857,Batman,False,Gotham,,False,False,False,soundcloud:system-playlists:artist-stations:12082857,artist-stations:12082857
2018-01-25T16:14:50Z,like,8,,2018-01-10T10:27:31Z,1389662,418872203,playlist,2018-01-10T10:27:31Z,1,False,january-highlights,https://soundcloud.com/globalmusicteam/sets/january-highlights,True,0,,public,January Highlights,8,https://api.soundcloud.com/playlists/418872203,281577958,,False,2018-01-10T10:27:31Z,,2018-01-10T10:27:31Z,https://i1.sndcdn.com/avatars-jOof0yuiXI8uDi4S-m4Eb3g-large.jpg,,74,,281577958,user,2021-12-09T19:42:40Z,,globalmusicteam,https://soundcloud.com/globalmusicteam,https://api.soundcloud.com/users/281577958,soundcloud:users:281577958,The Music Team,False,,,False,False,False,soundcloud:system-playlists:artist-stations:281577958,artist-stations:281577958
2018-01-12T09:26:49Z,like,8,https://i1.sndcdn.com/artworks-000145436410-h5tqtu-large.jpg,2016-02-01T10:19:19Z,4289458,191716772,playlist,2016-02-01T13:15:28Z,718,False,gqom-oh-the-sound-of-durban,https://soundcloud.com/gqomu/sets/gqom-oh-the-sound-of-durban,True,110,,public,Gqom Oh! The sound of Durban Vol.1 ( streaming exclusive ),18,https://api.soundcloud.com/playlists/191716772,148552460,,False,,,2016-02-01T10:19:19Z,https://i1.sndcdn.com/avatars-000141430646-gl7goq-large.jpg,Gqom,10062,Gqom Sgubhu,148552460,user,2020-12-16T21:08:37Z,Sgubhu,gqomu,https://soundcloud.com/gqomu,https://api.soundcloud.com/users/148552460,soundcloud:users:148552460,Gqom Oh!,True,Durban,,False,True,True,soundcloud:system-playlists:artist-stations:148552460,artist-stations:148552460
2018-01-01T14:40:48Z,like,8,https://i1.sndcdn.com/artworks-000277670048-gf649p-large.jpg,2017-12-29T15:27:30Z,4946815,409643561,playlist,2017-12-29T16:34:27Z,661,False,ostgut-ton-2017-selection,https://soundcloud.com/ostgutton-official/sets/ostgut-ton-2017-selection,True,110,,public,Ostgut Ton 2017 selection,12,https://api.soundcloud.com/playlists/409643561,1690295,,False,2017-12-29T16:31:44Z,2017-12-29T00:00:00Z,2017-12-29T16:31:44Z,https://i1.sndcdn.com/avatars-000012645524-6sro9y-large.jpg,Ostgut,114076,Ostgut Ton,1690295,user,2021-11-26T08:14:42Z,Ton,ostgutton-official,https://soundcloud.com/ostgutton-official,https://api.soundcloud.com/users/1690295,soundcloud:users:1690295,Ostgut Ton | A-TON | unterton,True,Berlin,DE,False,True,True,soundcloud:system-playlists:artist-stations:1690295,artist-stations:1690295
2017-12-20T20:28:36Z,like,8,https://i1.sndcdn.com/artworks-6468e263-bde6-4450-a693-d193c90edc6f-0-large.jpg,2017-09-07T09:17:12Z,3720085,350933654,playlist,2018-04-27T04:53:13Z,2,True,legend-62,https://soundcloud.com/horace-andy/sets/legend-62,True,0,,public,Legend,20,https://api.soundcloud.com/playlists/350933654,203412811,album,True,2010-11-11T00:00:00Z,2010-11-11T00:00:00Z,2010-11-11T00:00:00Z,https://i1.sndcdn.com/avatars-000212705043-9rtl4r-large.jpg,,1617,,203412811,user,2016-03-25T19:05:19Z,,horace-andy,https://soundcloud.com/horace-andy,https://api.soundcloud.com/users/203412811,soundcloud:users:203412811,Horace Andy,False,,,False,True,False,soundcloud:system-playlists:artist-stations:203412811,artist-stations:203412811
2017-12-20T01:01:10Z,like,8,https://i1.sndcdn.com/artworks-000217524043-o5qqcp-large.jpg,2017-04-12T21:31:20Z,2804737,315049216,playlist,2017-04-18T04:35:25Z,125,False,airspace-airspace,https://soundcloud.com/a-i-r-s-p-a-c-e/sets/airspace-airspace,True,30,,public,AIRSPACE - AIRSPACE,7,https://api.soundcloud.com/playlists/315049216,142735142,album,True,2017-04-12T21:31:20Z,2017-04-12T00:00:00Z,2017-04-12T21:31:20Z,https://i1.sndcdn.com/avatars-000307369623-l8z510-large.jpg,,533,,142735142,user,2017-04-12T18:07:11Z,,a-i-r-s-p-a-c-e,https://soundcloud.com/a-i-r-s-p-a-c-e,https://api.soundcloud.com/users/142735142,soundcloud:users:142735142,a i r s p a c e,False,Los Angeles,,False,False,False,soundcloud:system-playlists:artist-stations:142735142,artist-stations:142735142
2017-12-19T18:13:28Z,like,8,https://i1.sndcdn.com/artworks-000268295522-vuu3kl-large.jpg,2017-12-11T16:24:19Z,2893633,395506574,playlist,2017-12-11T21:27:32Z,5220,False,next-wave-berlin,https://soundcloud.com/nextwave/sets/next-wave-berlin,True,339,,public,Next Wave: Berlin,5,https://api.soundcloud.com/playlists/395506574,358113647,,False,2017-12-11T21:27:32Z,,2017-12-11T21:27:32Z,https://i1.sndcdn.com/avatars-000361497965-skfelj-large.jpg,,2264,,358113647,user,2018-06-22T05:51:42Z,,nextwave,https://soundcloud.com/nextwave,https://api.soundcloud.com/users/358113647,soundcloud:users:358113647,Next Wave,False,,,False,False,False,soundcloud:system-playlists:artist-stations:358113647,artist-stations:358113647
2017-12-19T18:13:08Z,like,8,https://i1.sndcdn.com/artworks-000269281940-5f0vsq-large.jpg,2017-12-06T19:37:14Z,10889876,391828073,playlist,2019-09-06T13:14:05Z,34371,False,artists-to-watch,https://soundcloud.com/playback/sets/artists-to-watch,True,2097,,public,Artists to Watch,53,https://api.soundcloud.com/playlists/391828073,352252208,,False,2017-12-06T19:37:14Z,,2017-12-06T19:37:14Z,https://i1.sndcdn.com/avatars-000474187830-6w79xw-large.jpg,,9595,,352252208,user,2020-03-23T16:15:36Z,,playback,https://soundcloud.com/playback,https://api.soundcloud.com/users/352252208,soundcloud:users:352252208,Playback,False,,,False,True,False,soundcloud:system-playlists:artist-stations:352252208,artist-stations:352252208
2017-12-19T18:13:05Z,like,8,https://i1.sndcdn.com/artworks-000269282084-c32ytf-large.jpg,2017-12-06T17:35:35Z,2776312,391750424,playlist,2017-12-13T18:11:48Z,8320,False,soundcloud-starters,https://soundcloud.com/playback/sets/soundcloud-starters,True,465,,public,2017 SoundCloud First Artists,14,https://api.soundcloud.com/playlists/391750424,352252208,,False,2017-12-06T17:35:35Z,,2017-12-06T17:35:35Z,https://i1.sndcdn.com/avatars-000474187830-6w79xw-large.jpg,,9595,,352252208,user,2020-03-23T16:15:36Z,,playback,https://soundcloud.com/playback,https://api.soundcloud.com/users/352252208,soundcloud:users:352252208,Playback,False,,,False,True,False,soundcloud:system-playlists:artist-stations:352252208,artist-stations:352252208
2017-12-19T18:12:55Z,like,8,https://i1.sndcdn.com/artworks-251e408a-17db-4b0e-b3e7-40de1621f1c1-0-large.jpg,2017-11-18T09:07:18Z,3405079,377639081,playlist,2018-04-08T19:22:53Z,16324,True,say-less-5,https://soundcloud.com/roywoodsofficial/sets/say-less-5,True,2017,,public,Say Less,16,https://api.soundcloud.com/playlists/377639081,8690456,album,True,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z,2017-12-01T00:00:00Z,https://i1.sndcdn.com/avatars-XyWy2ztoDSKd87yK-RFGm2Q-large.jpg,,297625,,8690456,user,2022-01-30T00:00:01Z,,roywoodsofficial,https://soundcloud.com/roywoodsofficial,https://api.soundcloud.com/users/8690456,soundcloud:users:8690456,Roy Woods,True,Toronto,CA,False,False,True,soundcloud:system-playlists:artist-stations:8690456,artist-stations:8690456
2017-12-11T16:35:51Z,like,8,https://i1.sndcdn.com/artworks-000266307971-7ttt4x-large.jpg,2017-12-07T16:12:12Z,2141644,392464118,playlist,2017-12-11T16:27:28Z,2,False,2017-playback-artists-to-watch,https://soundcloud.com/globalmusicteam/sets/2017-playback-artists-to-watch,True,0,,public,2017 Playback Artists to Watch,9,https://api.soundcloud.com/playlists/392464118,281577958,,False,2017-12-07T16:12:12Z,,2017-12-07T16:12:12Z,https://i1.sndcdn.com/avatars-jOof0yuiXI8uDi4S-m4Eb3g-large.jpg,,74,,281577958,user,2021-12-09T19:42:40Z,,globalmusicteam,https://soundcloud.com/globalmusicteam,https://api.soundcloud.com/users/281577958,soundcloud:users:281577958,The Music Team,False,,,False,False,False,soundcloud:system-playlists:artist-stations:281577958,artist-stations:281577958
2017-12-11T14:12:15Z,like,8,https://i1.sndcdn.com/artworks-000193865218-g4hzhd-large.jpg,2016-11-15T09:59:05Z,1098860,275696823,playlist,2016-11-16T17:24:44Z,7660,False,project-11,https://soundcloud.com/jorjasmith/sets/project-11,True,1215,,public,Project 11,4,https://api.soundcloud.com/playlists/275696823,29084746,,False,2016-11-16T17:24:40Z,,2016-11-16T17:24:40Z,https://i1.sndcdn.com/avatars-FoXo03gdZ24qPrFs-gnf6lA-large.jpg,Jorja,131764,Jorja Smith,29084746,user,2021-12-03T11:17:38Z,Smith,jorjasmith,https://soundcloud.com/jorjasmith,https://api.soundcloud.com/users/29084746,soundcloud:users:29084746,Jorja Smith,True,WS1,,False,True,True,soundcloud:system-playlists:artist-stations:29084746,artist-stations:29084746
2017-12-09T19:33:46Z,like,8,https://i1.sndcdn.com/artworks-000202707927-1wg0t5-large.jpg,2017-01-12T20:58:40Z,3088865,291202219,playlist,2017-01-13T08:53:17Z,93055,False,gttm-goin-thru-the-motions,https://soundcloud.com/pnbrock/sets/gttm-goin-thru-the-motions,True,11238,,public,GTTM: Goin Thru the Motions,14,https://api.soundcloud.com/playlists/291202219,45177625,,False,2017-01-13T05:23:24Z,2017-01-11T00:00:00Z,2017-01-13T05:23:24Z,https://i1.sndcdn.com/avatars-8ptczozkEWcZbcin-EZWzvQ-large.jpg,,630058,,45177625,user,2022-02-08T16:12:55Z,,pnbrock,https://soundcloud.com/pnbrock,https://api.soundcloud.com/users/45177625,soundcloud:users:45177625,PnB Rock,True,"Philadelphia,Pa",US,False,True,True,soundcloud:system-playlists:artist-stations:45177625,artist-stations:45177625
2017-12-09T19:33:34Z,like,8,https://i1.sndcdn.com/artworks-000203806240-b3bkg5-large.jpg,2017-01-20T11:05:58Z,3497509,293284924,playlist,2017-01-27T13:37:10Z,205235,False,c-u-l-t-u-r-e-1-27-17,https://soundcloud.com/migosatl/sets/c-u-l-t-u-r-e-1-27-17,True,28383,,public,C U L T U R E,13,https://api.soundcloud.com/playlists/293284924,15017483,album,True,2017-01-20T11:05:58Z,2017-01-23T00:00:00Z,2017-01-20T11:05:58Z,https://i1.sndcdn.com/avatars-WOVW3h6yHBGW5hfm-X67XPA-large.jpg,Migos,1351333,Migos,15017483,user,2021-06-11T15:41:17Z,,migosatl,https://soundcloud.com/migosatl,https://api.soundcloud.com/users/15017483,soundcloud:users:15017483,Migos,True,Nawfside atl,US,False,True,True,soundcloud:system-playlists:artist-stations:15017483,artist-stations:15017483
2017-12-09T19:33:25Z,like,8,,2017-11-13T15:46:00Z,3911391,373884947,playlist,2018-06-19T15:27:28Z,1,False,next-wave,https://soundcloud.com/lungos/sets/next-wave,True,0,,public,Next Wave,1,https://api.soundcloud.com/playlists/373884947,67278483,,False,2017-11-13T15:46:00Z,,2017-11-13T15:46:00Z,https://i1.sndcdn.com/avatars-j4bnjvrCaA4iLINo-kv9TGg-large.jpg,,72,,67278483,user,2021-02-16T15:48:58Z,,lungos,https://soundcloud.com/lungos,https://api.soundcloud.com/users/67278483,soundcloud:users:67278483,Guillaume,False,,,False,False,False,soundcloud:system-playlists:artist-stations:67278483,artist-stations:67278483
2017-12-09T19:33:05Z,like,8,https://i1.sndcdn.com/artworks-000507887628-cmrkee-large.jpg,2017-11-21T15:54:45Z,4227256,380154338,playlist,2019-04-10T16:59:35Z,178716,False,hip-hop-supreme,https://soundcloud.com/hiphopsupreme/sets/hip-hop-supreme,True,9791,,public,Hip Hop Supreme,26,https://api.soundcloud.com/playlists/380154338,352247288,,False,2017-11-21T15:54:45Z,,2017-11-21T15:54:45Z,https://i1.sndcdn.com/avatars-000364538435-xaqnka-large.jpg,,12578,,352247288,user,2018-07-19T11:41:01Z,,hiphopsupreme,https://soundcloud.com/hiphopsupreme,https://api.soundcloud.com/users/352247288,soundcloud:users:352247288,Hip Hop Supreme,False,,,False,False,False,soundcloud:system-playlists:artist-stations:352247288,artist-stations:352247288
2017-12-09T19:32:58Z,like,8,https://i1.sndcdn.com/artworks-000268633907-jp9rxa-large.jpg,2017-11-21T17:37:21Z,130687085,380220437,playlist,2019-04-10T17:02:27Z,29066,False,in-the-mix,https://soundcloud.com/inthemix/sets/in-the-mix,True,1999,,public,In the Mix,24,https://api.soundcloud.com/playlists/380220437,352248896,,False,2017-11-21T17:37:21Z,,2017-11-21T17:37:21Z,https://i1.sndcdn.com/avatars-000364532201-yhkvu0-large.jpg,,2168,,352248896,user,2018-09-13T00:58:04Z,,inthemix,https://soundcloud.com/inthemix,https://api.soundcloud.com/users/352248896,soundcloud:users:352248896,In the Mix,False,,,False,False,False,soundcloud:system-playlists:artist-stations:352248896,artist-stations:352248896
2017-12-09T19:32:35Z,like,8,https://i1.sndcdn.com/artworks-000269282186-7qhjbb-large.jpg,2017-11-28T20:15:46Z,2121009,385653278,playlist,2017-12-13T18:12:03Z,25334,False,most-liked-2017,https://soundcloud.com/playback/sets/most-liked-2017,True,1499,,public,2017 Most Liked,10,https://api.soundcloud.com/playlists/385653278,352252208,,False,2017-11-28T20:15:46Z,,2017-11-28T20:15:46Z,https://i1.sndcdn.com/avatars-000474187830-6w79xw-large.jpg,,9595,,352252208,user,2020-03-23T16:15:36Z,,playback,https://soundcloud.com/playback,https://api.soundcloud.com/users/352252208,soundcloud:users:352252208,Playback,False,,,False,True,False,soundcloud:system-playlists:artist-stations:352252208,artist-stations:352252208
2017-12-09T19:32:30Z,like,8,https://i1.sndcdn.com/artworks-000268766840-jnw6wf-large.jpg,2017-12-04T21:01:44Z,1822359,390336407,playlist,2017-12-12T17:05:55Z,3078,False,next-wave-rio-de-janiero-sao,https://soundcloud.com/nextwave/sets/next-wave-rio-de-janiero-sao,True,253,,public,Next Wave: Rio de Janeiro & SÃ£o Paulo,11,https://api.soundcloud.com/playlists/390336407,358113647,,False,2017-12-04T21:01:44Z,,2017-12-04T21:01:44Z,https://i1.sndcdn.com/avatars-000361497965-skfelj-large.jpg,,2264,,358113647,user,2018-06-22T05:51:42Z,,nextwave,https://soundcloud.com/nextwave,https://api.soundcloud.com/users/358113647,soundcloud:users:358113647,Next Wave,False,,,False,False,False,soundcloud:system-playlists:artist-stations:358113647,artist-stations:358113647
2017-12-08T23:54:24Z,like,8,https://i1.sndcdn.com/artworks-000266308613-k3cg9q-large.jpg,2017-12-06T19:30:02Z,1830545,391823387,playlist,2017-12-07T19:26:42Z,2,False,december-highlights,https://soundcloud.com/globalmusicteam/sets/december-highlights,True,0,,public,December Highlights,10,https://api.soundcloud.com/playlists/391823387,281577958,,False,2017-12-06T19:30:02Z,,2017-12-06T19:30:02Z,https://i1.sndcdn.com/avatars-jOof0yuiXI8uDi4S-m4Eb3g-large.jpg,,74,,281577958,user,2021-12-09T19:42:40Z,,globalmusicteam,https://soundcloud.com/globalmusicteam,https://api.soundcloud.com/users/281577958,soundcloud:users:281577958,The Music Team,False,,,False,False,False,soundcloud:system-playlists:artist-stations:281577958,artist-stations:281577958
2017-11-30T01:15:48Z,like,8,https://i1.sndcdn.com/artworks-000483702825-5g2g7d-large.jpg,2016-01-04T15:15:02Z,1225236426,182049301,playlist,2021-06-08T15:28:26Z,3531,False,ra-podcasts,https://soundcloud.com/resident-advisor/sets/ra-podcasts,True,462,,public,RA podcasts,267,https://api.soundcloud.com/playlists/182049301,1852694,,False,,,2016-01-04T15:15:02Z,https://i1.sndcdn.com/avatars-2rP122hYiP5jfQRI-07LZoA-large.jpg,Resident,198414,Resident Advisor,1852694,user,2022-01-28T14:25:18Z,Advisor,resident-advisor,https://soundcloud.com/resident-advisor,https://api.soundcloud.com/users/1852694,soundcloud:users:1852694,Resident Advisor,True,Worldwide,,False,True,True,soundcloud:system-playlists:artist-stations:1852694,artist-stations:1852694
2017-11-23T18:50:01Z,like,8,https://i1.sndcdn.com/artworks-000220671288-1m36ls-large.jpg,2017-05-02T21:34:23Z,1836105,320060705,playlist,2017-05-02T21:39:07Z,176,False,all-this-i-do-for-glory,https://soundcloud.com/colin-stetson/sets/all-this-i-do-for-glory,True,42,,public,All This I Do for Glory,5,https://api.soundcloud.com/playlists/320060705,1993863,album,True,2017-05-02T21:34:23Z,2017-04-27T00:00:00Z,2017-05-02T21:34:23Z,https://i1.sndcdn.com/avatars-000230390197-71ilhz-large.jpg,Colin,5159,Colin Stetson,1993863,user,2021-07-16T19:57:01Z,Stetson,colin-stetson,https://soundcloud.com/colin-stetson,https://api.soundcloud.com/users/1993863,soundcloud:users:1993863,Colin Stetson,False,Montreal,CA,False,False,False,soundcloud:system-playlists:artist-stations:1993863,artist-stations:1993863
2017-11-23T15:33:50Z,like,8,https://i1.sndcdn.com/artworks-000260282357-qxftur-large.jpg,2017-11-23T14:30:00Z,1972658,381667688,playlist,2017-11-23T14:31:02Z,208,False,ebo-taylor-and-the-pelikans-1,https://soundcloud.com/mrbongo/sets/ebo-taylor-and-the-pelikans-1,True,42,,public,Ebo Taylor And The Pelikans,6,https://api.soundcloud.com/playlists/381667688,261119,album,True,2017-11-23T14:30:00Z,2017-11-24T00:00:00Z,2017-11-23T14:30:00Z,https://i1.sndcdn.com/avatars-000210050143-a7st0b-large.jpg,Mr Bongo,47602,Mr Bongo,261119,user,2022-01-21T08:48:54Z,,mrbongo,https://soundcloud.com/mrbongo,https://api.soundcloud.com/users/261119,soundcloud:users:261119,Mr Bongo,True,Brighton,,False,True,True,soundcloud:system-playlists:artist-stations:261119,artist-stations:261119
2021-09-06T07:06:01Z,like,9,,2021-09-04T10:40:50Z,6069459,1311476077,playlist,2021-09-04T11:05:41Z,1,False,trs,https://soundcloud.com/daniel-shahkab/sets/trs,True,0,,public,ðŸ’µ TRS ðŸ’µ,25,https://api.soundcloud.com/playlists/1311476077,33537781,,False,2021-09-04T10:40:50Z,,2021-09-04T10:40:50Z,https://a1.sndcdn.com/images/default_avatar_large.png,Daniel,70,Daniel Shahkab,33537781,user,2021-09-06T12:25:57Z,Shahkab,daniel-shahkab,https://soundcloud.com/daniel-shahkab,https://api.soundcloud.com/users/33537781,soundcloud:users:33537781,Daniel Shahkab,False,,,False,False,False,soundcloud:system-playlists:artist-stations:33537781,artist-stations:33537781
