created_at,kind,id,playlist.artwork_url,playlist.created_at,playlist.duration,playlist.id,playlist.kind,playlist.last_modified,playlist.likes_count,playlist.managed_by_feeds,playlist.permalink,playlist.permalink_url,playlist.public,playlist.reposts_count,playlist.secret_token,playlist.sharing,playlist.title,playlist.track_count,playlist.uri,playlist.user_id,playlist.set_type,playlist.is_album,playlist.published_at,playlist.release_date,playlist.display_date,playlist.user.avatar_url,playlist.user.first_name,playlist.user.followers_count,playlist.user.full_name,playlist.user.id,playlist.user.kind,playlist.user.last_modified,playlist.user.last_name,playlist.user.permalink,playlist.user.permalink_url,playlist.user.uri,playlist.user.urn,playlist.user.username,playlist.user.verified,playlist.user.city,playlist.user.country_code,playlist.user.badges.pro,playlist.user.badges.pro_unlimited,playlist.user.badges.verified,playlist.user.station_urn,playlist.user.station_permalink
2016-07-23T21:11:00Z,like,9,https://i1.sndcdn.com/artworks-000022793360-8neg5v-large.jpg,2012-05-04T21:49:02Z,2444801,1948529,playlist,2012-05-04T21:49:05Z,83,False,les-chansos-damour,https://soundcloud.com/jorge-murillo/sets/les-chansos-damour,True,8,,public,Les Chansos D'amour,12,https://api.soundcloud.com/playlists/1948529,10958568,album,True,,,2012-05-04T21:49:02Z,https://i1.sndcdn.com/avatars-lfJylJIzahTzIhdR-jKBgvw-large.jpg,Jorge,54,Jorge Murillo,10958568,user,2020-07-26T01:39:17Z,Murillo,jorge-murillo,https://soundcloud.com/jorge-murillo,https://api.soundcloud.com/users/10958568,soundcloud:users:10958568,Jorge Murillo,False,,,False,False,False,soundcloud:system-playlists:artist-stations:10958568,artist-stations:10958568
2016-04-01T21:09:50Z,like,9,,2016-04-01T16:20:30Z,3595477,211607644,playlist,2016-07-15T07:23:52Z,84620,False,the-life-of-pablo,https://soundcloud.com/kanyewest/sets/the-life-of-pablo,True,14315,,public,The Life of Pablo,19,https://api.soundcloud.com/playlists/211607644,174006135,album,True,,2016-02-14T00:00:00Z,2016-04-01T16:20:30Z,https://i1.sndcdn.com/avatars-4Inztdfszyp0SEfN-640cWg-large.jpg,,1239138,,174006135,user,2021-11-15T23:45:13Z,,kanyewest,https://soundcloud.com/kanyewest,https://api.soundcloud.com/users/174006135,soundcloud:users:174006135,Kanye West,True,,,False,True,True,soundcloud:system-playlists:artist-stations:174006135,artist-stations:174006135
2016-03-31T00:54:03Z,like,9,https://i1.sndcdn.com/artworks-000153001003-rgb38c-large.jpg,2016-03-22T11:32:11Z,38990390,208187024,playlist,2016-03-28T05:40:07Z,8241,False,piano-day-2016-playlist,https://soundcloud.com/nils_frahm/sets/piano-day-2016-playlist,True,1239,,public,Piano Day 2016 Playlist,128,https://api.soundcloud.com/playlists/208187024,9701996,,False,,,2016-03-22T11:32:11Z,https://i1.sndcdn.com/avatars-hZ0CLDJmyDGNnYQy-LFqcmQ-large.jpg,nils,2015867,nils frahm,9701996,user,2021-11-04T09:08:24Z,frahm,nils_frahm,https://soundcloud.com/nils_frahm,https://api.soundcloud.com/users/9701996,soundcloud:users:9701996,Nils Frahm,True,Berlin,,False,False,True,soundcloud:system-playlists:artist-stations:9701996,artist-stations:9701996
2015-03-23T22:51:57Z,like,9,,2012-11-22T09:11:40Z,14663142,2794067,playlist,2012-11-22T09:13:35Z,346,False,casting-down-your-pod,https://soundcloud.com/the-streets/sets/casting-down-your-pod,True,59,,public,Casting Down Your Pod,9,https://api.soundcloud.com/playlists/2794067,2221876,,False,,,2012-11-22T09:11:40Z,https://i1.sndcdn.com/avatars-000035870625-3o4wfk-large.jpg,The Streets,56084,The Streets,2221876,user,2020-11-19T16:27:15Z,,the-streets,https://soundcloud.com/the-streets,https://api.soundcloud.com/users/2221876,soundcloud:users:2221876,The Streets,True,London,GB,False,False,True,soundcloud:system-playlists:artist-stations:2221876,artist-stations:2221876
2015-03-05T19:31:41Z,like,9,https://i1.sndcdn.com/artworks-000106251932-snu0gk-large.jpg,2015-02-10T13:09:24Z,2022127,79748935,playlist,2015-02-11T10:06:44Z,257,False,cats-eyes-duke-of-burgundy-ost-1,https://soundcloud.com/dazedandconfused/sets/cats-eyes-duke-of-burgundy-ost-1,True,47,,public,Cat's Eyes - Duke of Burgundy OST,19,https://api.soundcloud.com/playlists/79748935,365398,,False,,,2015-02-10T13:09:24Z,https://i1.sndcdn.com/avatars-000752607121-xoarok-large.jpg,Dazed,64432,Dazed & Confused,365398,user,2021-12-17T16:24:41Z,& Confused,dazedandconfused,https://soundcloud.com/dazedandconfused,https://api.soundcloud.com/users/365398,soundcloud:users:365398,Dazed Digital,True,London,,False,True,True,soundcloud:system-playlists:artist-stations:365398,artist-stations:365398
2014-10-08T23:55:31Z,like,9,https://i1.sndcdn.com/artworks-000082172888-68eb40-large.jpg,2014-06-12T14:16:21Z,1892453,39354075,playlist,2015-10-13T14:54:06Z,2609,False,romantic-works,https://soundcloud.com/keatonhensondear/sets/romantic-works,True,655,,public,Romantic Works featuring Ren Ford,0,https://api.soundcloud.com/playlists/39354075,8170148,album,True,,2014-06-16T00:00:00Z,2014-06-12T14:16:21Z,https://i1.sndcdn.com/avatars-000079472065-uaiflo-large.jpg,Keaton,1218429,Keaton Henson,8170148,user,2020-11-19T16:26:17Z,Henson,keatonhensondear,https://soundcloud.com/keatonhensondear,https://api.soundcloud.com/users/8170148,soundcloud:users:8170148,Keaton Henson,True,,GB,False,False,True,soundcloud:system-playlists:artist-stations:8170148,artist-stations:8170148
2014-08-18T12:05:52Z,like,9,https://i1.sndcdn.com/artworks-000035534478-5kxtub-large.jpg,2010-11-03T12:01:17Z,2285431,407417,playlist,2012-12-05T05:44:52Z,70,False,originals,https://soundcloud.com/blondes/sets/originals,True,12,,public,Touched,5,https://api.soundcloud.com/playlists/407417,2051861,,False,,,2010-11-03T12:01:17Z,https://i1.sndcdn.com/avatars-000319364642-y1516b-large.jpg,,40600,,2051861,user,2020-11-27T08:44:16Z,,blondes,https://soundcloud.com/blondes,https://api.soundcloud.com/users/2051861,soundcloud:users:2051861,BLONDES,True,"Brooklyn, NY",US,False,False,True,soundcloud:system-playlists:artist-stations:2051861,artist-stations:2051861
2014-01-22T09:53:41Z,like,9,https://i1.sndcdn.com/artworks-000060132882-u61iig-large.jpg,2013-04-12T12:50:43Z,811304,4749730,playlist,2013-10-28T17:18:26Z,654,False,collaborations,https://soundcloud.com/nils_frahm/sets/collaborations,True,100,,public,Collaborative Works,3,https://api.soundcloud.com/playlists/4749730,9701996,,False,,,2013-04-12T12:50:43Z,https://i1.sndcdn.com/avatars-hZ0CLDJmyDGNnYQy-LFqcmQ-large.jpg,nils,2015867,nils frahm,9701996,user,2021-11-04T09:08:24Z,frahm,nils_frahm,https://soundcloud.com/nils_frahm,https://api.soundcloud.com/users/9701996,soundcloud:users:9701996,Nils Frahm,True,Berlin,,False,False,True,soundcloud:system-playlists:artist-stations:9701996,artist-stations:9701996
2014-01-08T14:10:26Z,like,9,https://i1.sndcdn.com/artworks-000066621246-se0njk-large.jpg,2013-12-05T14:34:03Z,17782324,16367959,playlist,2014-01-07T13:03:22Z,394,False,best-tracks-of-2013,https://soundcloud.com/i_d_magazine/sets/best-tracks-of-2013,True,67,,public,The Best Tracks of 2013,46,https://api.soundcloud.com/playlists/16367959,8338230,,False,,,2013-12-05T14:34:03Z,https://i1.sndcdn.com/avatars-000154764269-j6m6qs-large.jpg,,220081,,8338230,user,2020-11-18T17:41:01Z,,i_d_magazine,https://soundcloud.com/i_d_magazine,https://api.soundcloud.com/users/8338230,soundcloud:users:8338230,i-D,True,London,,False,False,True,soundcloud:system-playlists:artist-stations:8338230,artist-stations:8338230
2013-08-05T13:56:05Z,like,9,https://i1.sndcdn.com/artworks-000054112809-rde7yb-large.jpg,2013-07-30T13:18:25Z,1992806,8388234,playlist,2013-07-30T13:43:30Z,9,False,the-miniwurstelmonth,https://soundcloud.com/bangpowwww/sets/the-miniwurstelmonth,True,3,,public,The Miniwurstelmonth,7,https://api.soundcloud.com/playlists/8388234,2107132,,False,,,2013-07-30T13:18:25Z,https://i1.sndcdn.com/avatars-000079544516-q91yi2-large.jpg,Ada,1278,Ada,2107132,user,2019-10-21T09:45:54Z,,bangpowwww,https://soundcloud.com/bangpowwww,https://api.soundcloud.com/users/2107132,soundcloud:users:2107132,bangpowwww,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:2107132,artist-stations:2107132
2013-07-18T07:28:58Z,like,9,https://i1.sndcdn.com/artworks-000053002747-om06dl-large.jpg,2013-07-15T20:58:00Z,3411371,7823033,playlist,2013-07-16T16:52:48Z,332,False,ghostly-x-warby-parker,https://soundcloud.com/ghostly/sets/ghostly-x-warby-parker,True,82,,public,Warby Parker x Ghostly,11,https://api.soundcloud.com/playlists/7823033,251687,compilation,True,,,2013-07-15T20:58:00Z,https://i1.sndcdn.com/avatars-000018823169-o5gt41-large.jpg,Ghostly,207962,Ghostly International,251687,user,2021-12-17T04:10:09Z,International,ghostly,https://soundcloud.com/ghostly,https://api.soundcloud.com/users/251687,soundcloud:users:251687,ghostly,True,Ann Arbor / NYC,US,False,True,True,soundcloud:system-playlists:artist-stations:251687,artist-stations:251687
2013-06-11T20:20:54Z,like,9,https://i1.sndcdn.com/artworks-000050352901-ijhckj-large.jpg,2013-06-11T19:51:33Z,6171067,6626208,playlist,2013-06-11T20:06:40Z,10,False,lets-take-a-train-to-the-sea,https://soundcloud.com/natalie/sets/lets-take-a-train-to-the-sea,True,3,,public,let's take a train to the sea,20,https://api.soundcloud.com/playlists/6626208,4128493,,False,,,2013-06-11T19:51:33Z,https://i1.sndcdn.com/avatars-000375410483-ea3soc-large.jpg,,4078,,4128493,user,2020-04-01T18:15:01Z,,natalie,https://soundcloud.com/natalie,https://api.soundcloud.com/users/4128493,soundcloud:users:4128493,Natalie Jo,False,Austin & on the road,DE,False,False,False,soundcloud:system-playlists:artist-stations:4128493,artist-stations:4128493
2013-05-29T12:02:06Z,like,9,https://i1.sndcdn.com/artworks-000066288792-4zjdzl-large.jpg,2012-09-12T15:37:16Z,2627868,2474167,playlist,2013-12-26T02:01:41Z,919,False,birthdays,https://soundcloud.com/keatonhensondear/sets/birthdays,True,250,,public,Birthdays,0,https://api.soundcloud.com/playlists/2474167,8170148,album,True,,,2012-09-12T15:37:16Z,https://i1.sndcdn.com/avatars-000079472065-uaiflo-large.jpg,Keaton,1218429,Keaton Henson,8170148,user,2020-11-19T16:26:17Z,Henson,keatonhensondear,https://soundcloud.com/keatonhensondear,https://api.soundcloud.com/users/8170148,soundcloud:users:8170148,Keaton Henson,True,,GB,False,False,True,soundcloud:system-playlists:artist-stations:8170148,artist-stations:8170148
2013-05-14T12:55:49Z,like,9,https://i1.sndcdn.com/artworks-000039009733-tp1k39-large.jpg,2013-01-23T20:16:49Z,2236728,3425822,playlist,2015-10-13T14:25:09Z,160,False,kisses-kids-in-l-a-1,https://soundcloud.com/cascine/sets/kisses-kids-in-l-a-1,True,31,,public,Kisses - Kids in LA,9,https://api.soundcloud.com/playlists/3425822,1802675,,False,,2013-05-14T00:00:00Z,2013-01-23T20:16:49Z,https://i1.sndcdn.com/avatars-6POTxmpzt3glqyCg-2FyTcg-large.jpg,,34033,,1802675,user,2021-12-10T16:52:21Z,,cascine,https://soundcloud.com/cascine,https://api.soundcloud.com/users/1802675,soundcloud:users:1802675,CASCINE,True,LA,,False,True,True,soundcloud:system-playlists:artist-stations:1802675,artist-stations:1802675
2013-03-15T13:58:39Z,like,9,https://i1.sndcdn.com/artworks-000023062946-h772vx-large.jpg,2012-05-09T19:43:30Z,1011529,1968628,playlist,2012-05-09T19:59:28Z,30,False,console,https://soundcloud.com/man-in-a-shed/sets/console,True,2,,public,Console,5,https://api.soundcloud.com/playlists/1968628,3441140,album,True,,,2012-05-09T19:43:30Z,https://i1.sndcdn.com/avatars-000015059974-rgfi2q-large.jpg,,60,,3441140,user,2020-02-03T09:35:54Z,,man-in-a-shed,https://soundcloud.com/man-in-a-shed,https://api.soundcloud.com/users/3441140,soundcloud:users:3441140,man in a shed,False,Manchester,GB,False,False,False,soundcloud:system-playlists:artist-stations:3441140,artist-stations:3441140
2013-03-14T08:57:08Z,like,9,https://i1.sndcdn.com/artworks-000042113499-cy90qn-large.jpg,2013-03-04T11:23:20Z,1082766,3948734,playlist,2013-03-04T11:50:43Z,140,False,the-school-of-life,https://soundcloud.com/pan-macmillan/sets/the-school-of-life,True,10,,public,The School of Life,6,https://api.soundcloud.com/playlists/3948734,29646018,,False,,,2013-03-04T11:23:20Z,https://i1.sndcdn.com/avatars-000203466792-kxz158-large.jpg,,764,,29646018,user,2021-09-30T15:18:03Z,,pan-macmillan,https://soundcloud.com/pan-macmillan,https://api.soundcloud.com/users/29646018,soundcloud:users:29646018,Pan Macmillan Audio,False,London,,False,True,False,soundcloud:system-playlists:artist-stations:29646018,artist-stations:29646018
2013-03-13T12:28:58Z,like,9,https://i1.sndcdn.com/artworks-000042840010-h1bkk8-large.jpg,2013-03-13T12:15:14Z,12694268,4072775,playlist,2013-03-13T13:26:48Z,76,False,sxsw,https://soundcloud.com/dazedandconfused/sets/sxsw,True,18,,public,The dA-Zed guide to SXSW buzz bands,16,https://api.soundcloud.com/playlists/4072775,365398,,False,,,2013-03-13T12:15:14Z,https://i1.sndcdn.com/avatars-000752607121-xoarok-large.jpg,Dazed,64432,Dazed & Confused,365398,user,2021-12-17T16:24:41Z,& Confused,dazedandconfused,https://soundcloud.com/dazedandconfused,https://api.soundcloud.com/users/365398,soundcloud:users:365398,Dazed Digital,True,London,,False,True,True,soundcloud:system-playlists:artist-stations:365398,artist-stations:365398
2013-03-08T14:58:21Z,like,9,,2013-02-17T16:59:51Z,4629991,3751285,playlist,2018-10-15T15:14:08Z,6,False,oe1p2q1p5d7k,https://soundcloud.com/agnese-medne/sets/oe1p2q1p5d7k,True,0,,public,+,18,https://api.soundcloud.com/playlists/3751285,12588197,,False,,,2013-02-17T16:59:51Z,https://i1.sndcdn.com/avatars-000126914642-th5ajo-large.jpg,Agnese,140,Agnese Medne,12588197,user,2017-07-06T08:43:27Z,Medne,agnese-medne,https://soundcloud.com/agnese-medne,https://api.soundcloud.com/users/12588197,soundcloud:users:12588197,Agnese Medne,False,Riga,LV,False,False,False,soundcloud:system-playlists:artist-stations:12588197,artist-stations:12588197
2013-02-16T06:48:22Z,like,9,,2012-12-03T12:31:36Z,1954889,2854414,playlist,2013-01-15T20:20:30Z,26,False,hey-there,https://soundcloud.com/katharina/sets/hey-there,True,4,,public,"hey, there.",8,https://api.soundcloud.com/playlists/2854414,9,,False,,,2012-12-03T12:31:36Z,https://i1.sndcdn.com/avatars-000047624224-vi8nfb-large.jpg,Katharina,21131,Katharina Birkenbach,9,user,2019-04-19T16:50:05Z,Birkenbach,katharina,https://soundcloud.com/katharina,https://api.soundcloud.com/users/9,soundcloud:users:9,Katharina,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:9,artist-stations:9
2013-01-22T13:08:09Z,like,9,https://i1.sndcdn.com/artworks-000036610100-l4ram1-large.jpg,2012-12-18T20:06:35Z,14178688,3026923,playlist,2012-12-20T13:04:45Z,279,False,the-best-of-2012,https://soundcloud.com/i_d_magazine/sets/the-best-of-2012,True,35,,public,The Best Of 2012,13,https://api.soundcloud.com/playlists/3026923,8338230,compilation,True,,,2012-12-18T20:06:35Z,https://i1.sndcdn.com/avatars-000154764269-j6m6qs-large.jpg,,220081,,8338230,user,2020-11-18T17:41:01Z,,i_d_magazine,https://soundcloud.com/i_d_magazine,https://api.soundcloud.com/users/8338230,soundcloud:users:8338230,i-D,True,London,,False,False,True,soundcloud:system-playlists:artist-stations:8338230,artist-stations:8338230
2013-01-21T16:10:34Z,like,9,,2012-06-20T13:45:37Z,3478553,2134714,playlist,2012-09-13T23:44:46Z,13,False,rain,https://soundcloud.com/bangpowwww/sets/rain,True,4,,public,Rain,7,https://api.soundcloud.com/playlists/2134714,2107132,,False,,,2012-06-20T13:45:37Z,https://i1.sndcdn.com/avatars-000079544516-q91yi2-large.jpg,Ada,1278,Ada,2107132,user,2019-10-21T09:45:54Z,,bangpowwww,https://soundcloud.com/bangpowwww,https://api.soundcloud.com/users/2107132,soundcloud:users:2107132,bangpowwww,False,Berlin,DE,False,False,False,soundcloud:system-playlists:artist-stations:2107132,artist-stations:2107132
2012-11-30T13:27:17Z,like,9,https://i1.sndcdn.com/artworks-000033794152-ng4shy-large.jpg,2012-11-08T15:13:15Z,8177982,2725734,playlist,2012-11-19T15:12:12Z,40,False,i-d-online-november-mixtape,https://soundcloud.com/i_d_magazine/sets/i-d-online-november-mixtape,True,5,,public,i-D Online: November Mixtape 2012,11,https://api.soundcloud.com/playlists/2725734,8338230,,False,,,2012-11-08T15:13:15Z,https://i1.sndcdn.com/avatars-000154764269-j6m6qs-large.jpg,,220081,,8338230,user,2020-11-18T17:41:01Z,,i_d_magazine,https://soundcloud.com/i_d_magazine,https://api.soundcloud.com/users/8338230,soundcloud:users:8338230,i-D,True,London,,False,False,True,soundcloud:system-playlists:artist-stations:8338230,artist-stations:8338230
2012-11-29T18:23:47Z,like,9,https://i1.sndcdn.com/artworks-000009743851-ekdo9j-large.jpg,2011-07-27T09:39:23Z,4410275,974751,playlist,2015-10-13T13:53:59Z,33,False,terry-callier-speak-your-peace,https://soundcloud.com/mrbongo/sets/terry-callier-speak-your-peace,True,4,,public,Terry Callier - Speak Your Peace,14,https://api.soundcloud.com/playlists/974751,261119,album,True,,2002-01-01T00:00:00Z,2011-07-27T09:39:23Z,https://i1.sndcdn.com/avatars-000210050143-a7st0b-large.jpg,Mr Bongo,47602,Mr Bongo,261119,user,2022-01-21T08:48:54Z,,mrbongo,https://soundcloud.com/mrbongo,https://api.soundcloud.com/users/261119,soundcloud:users:261119,Mr Bongo,True,Brighton,,False,True,True,soundcloud:system-playlists:artist-stations:261119,artist-stations:261119
2012-11-05T08:46:17Z,like,9,,2012-11-04T10:34:24Z,5319962,2705636,playlist,2012-11-05T23:28:05Z,4,False,nov-tunes-2012,https://soundcloud.com/benfawkes/sets/nov-tunes-2012,True,1,,public,Nov Tunes 2012,10,https://api.soundcloud.com/playlists/2705636,70505,,False,,,2012-11-04T10:34:24Z,https://i1.sndcdn.com/avatars-000496246986-t8v4v6-large.jpg,Ben,9933,Ben Fawkes,70505,user,2021-07-19T16:22:31Z,Fawkes,benfawkes,https://soundcloud.com/benfawkes,https://api.soundcloud.com/users/70505,soundcloud:users:70505,Ben Fawkes,False,Berlin,DE,False,True,False,soundcloud:system-playlists:artist-stations:70505,artist-stations:70505
2012-10-22T11:41:47Z,like,9,https://i1.sndcdn.com/artworks-000026519335-wxd1z0-large.jpg,2012-07-07T15:51:32Z,2819848,2200475,playlist,2015-10-13T14:10:00Z,114,False,peter-broderick-these-walls-of-mine,https://soundcloud.com/erasedtapes/sets/peter-broderick-these-walls-of-mine,True,18,,public,Peter Broderick â€“ These Walls Of Mine (SELECTED ALBUM TRACKS),5,https://api.soundcloud.com/playlists/2200475,188998,album,True,,2012-10-22T00:00:00Z,2012-07-07T15:51:32Z,https://i1.sndcdn.com/avatars-KKmRMA5n9OjpEZL7-D9zotw-large.jpg,Erased,101539,Erased Tapes,188998,user,2021-10-14T00:00:01Z,Tapes,erasedtapes,https://soundcloud.com/erasedtapes,https://api.soundcloud.com/users/188998,soundcloud:users:188998,Erased Tapes,True,London,GB,False,False,True,soundcloud:system-playlists:artist-stations:188998,artist-stations:188998
2012-10-22T09:15:58Z,like,9,https://i1.sndcdn.com/artworks-000036179387-v60r35-large.jpg,2012-10-22T08:36:43Z,10938358,2647081,playlist,2012-12-27T12:31:25Z,7,False,fav-reworks,https://soundcloud.com/natalie/sets/fav-reworks,True,1,,public,remixxx,25,https://api.soundcloud.com/playlists/2647081,4128493,,False,,,2012-10-22T08:36:43Z,https://i1.sndcdn.com/avatars-000375410483-ea3soc-large.jpg,,4078,,4128493,user,2020-04-01T18:15:01Z,,natalie,https://soundcloud.com/natalie,https://api.soundcloud.com/users/4128493,soundcloud:users:4128493,Natalie Jo,False,Austin & on the road,DE,False,False,False,soundcloud:system-playlists:artist-stations:4128493,artist-stations:4128493
2012-10-11T15:17:13Z,like,9,https://i1.sndcdn.com/artworks-000031174621-cbh35x-large.jpg,2012-09-28T14:09:56Z,3795643,2542200,playlist,2015-10-13T14:14:21Z,207,False,patrick-wolf-sundark-and,https://soundcloud.com/patrick-wolf/sets/patrick-wolf-sundark-and,True,28,,public,Sundark and Riverlight,16,https://api.soundcloud.com/playlists/2542200,2097681,album,True,,2012-10-15T00:00:00Z,2012-09-28T14:09:56Z,https://i1.sndcdn.com/avatars-000021985219-pf1r89-large.jpg,Patrick,4071,Patrick Wolf,2097681,user,2019-10-01T00:01:13Z,Wolf,patrick-wolf,https://soundcloud.com/patrick-wolf,https://api.soundcloud.com/users/2097681,soundcloud:users:2097681,Patrick Wolf,False,London,GB,False,False,False,soundcloud:system-playlists:artist-stations:2097681,artist-stations:2097681
2012-10-08T07:02:15Z,like,9,https://i1.sndcdn.com/artworks-000031766932-5ip3tv-large.jpg,2012-10-08T04:38:51Z,874619,2582703,playlist,2015-10-13T14:14:43Z,23,False,the-pains-of-being-pure-at-3,https://soundcloud.com/slumberland-records/sets/the-pains-of-being-pure-at-3,True,4,,public,The Pains of Being Pure At Heart - Higher Than The Stars EP sampler,3,https://api.soundcloud.com/playlists/2582703,351899,,False,,2009-09-22T00:00:00Z,2012-10-08T04:38:51Z,https://i1.sndcdn.com/avatars-000207858457-lv9ifi-large.jpg,,57993,,351899,user,2021-12-03T18:47:10Z,,slumberland-records,https://soundcloud.com/slumberland-records,https://api.soundcloud.com/users/351899,soundcloud:users:351899,Slumberland Records,True,Oakland,US,False,True,True,soundcloud:system-playlists:artist-stations:351899,artist-stations:351899
2012-10-02T13:27:38Z,like,9,https://i1.sndcdn.com/artworks-000031406540-9fzwf8-large.jpg,2012-10-01T08:45:51Z,3152759,2552321,playlist,2012-10-06T16:37:53Z,1,False,its-fall,https://soundcloud.com/julien-c/sets/its-fall,True,0,,public,Falltape,4,https://api.soundcloud.com/playlists/2552321,308291,,False,,,2012-10-01T08:45:51Z,https://i1.sndcdn.com/avatars-000002315321-2z3mh1-large.jpg,Julien,585,Julien,308291,user,2017-06-08T18:50:13Z,,julien-c,https://soundcloud.com/julien-c,https://api.soundcloud.com/users/308291,soundcloud:users:308291,julienC,False,Berlin//Lausanne,CH,False,False,False,soundcloud:system-playlists:artist-stations:308291,artist-stations:308291
2012-09-26T10:26:43Z,like,9,https://i1.sndcdn.com/artworks-000030554856-hnlady-large.jpg,2012-09-18T17:07:20Z,1044811,2499308,playlist,2015-10-13T14:13:47Z,143,False,beacon-for-now-ep,https://soundcloud.com/ghostly/sets/beacon-for-now-ep,True,17,,public,Beacon - For Now EP,5,https://api.soundcloud.com/playlists/2499308,251687,ep,True,,2012-10-02T00:00:00Z,2012-09-18T17:07:20Z,https://i1.sndcdn.com/avatars-000018823169-o5gt41-large.jpg,Ghostly,207962,Ghostly International,251687,user,2021-12-17T04:10:09Z,International,ghostly,https://soundcloud.com/ghostly,https://api.soundcloud.com/users/251687,soundcloud:users:251687,ghostly,True,Ann Arbor / NYC,US,False,True,True,soundcloud:system-playlists:artist-stations:251687,artist-stations:251687
2012-09-24T16:13:02Z,like,9,https://i1.sndcdn.com/artworks-000030911328-of8itp-large.jpg,2012-09-24T15:32:28Z,1177176,2524170,playlist,2012-12-14T04:28:15Z,7,False,efterklang-piramida,https://soundcloud.com/natalie/sets/efterklang-piramida,True,1,,public,"efterklang ""piramida""",4,https://api.soundcloud.com/playlists/2524170,4128493,,False,,,2012-09-24T15:32:28Z,https://i1.sndcdn.com/avatars-000375410483-ea3soc-large.jpg,,4078,,4128493,user,2020-04-01T18:15:01Z,,natalie,https://soundcloud.com/natalie,https://api.soundcloud.com/users/4128493,soundcloud:users:4128493,Natalie Jo,False,Austin & on the road,DE,False,False,False,soundcloud:system-playlists:artist-stations:4128493,artist-stations:4128493
2012-09-24T08:05:24Z,like,9,https://i1.sndcdn.com/artworks-000030668458-cfsibt-large.jpg,2012-09-20T12:36:55Z,1685022,2507550,playlist,2013-03-04T20:51:01Z,2971,False,nils-frahm-screws,https://soundcloud.com/erasedtapes/sets/nils-frahm-screws,True,525,,public,Nils Frahm - Screws,9,https://api.soundcloud.com/playlists/2507550,188998,album,True,,,2012-09-20T12:36:55Z,https://i1.sndcdn.com/avatars-KKmRMA5n9OjpEZL7-D9zotw-large.jpg,Erased,101539,Erased Tapes,188998,user,2021-10-14T00:00:01Z,Tapes,erasedtapes,https://soundcloud.com/erasedtapes,https://api.soundcloud.com/users/188998,soundcloud:users:188998,Erased Tapes,True,London,GB,False,False,True,soundcloud:system-playlists:artist-stations:188998,artist-stations:188998
2012-09-04T13:37:45Z,like,9,https://i1.sndcdn.com/artworks-000030268866-vck07l-large.jpg,2012-08-29T16:23:49Z,5861948,2415307,playlist,2012-12-20T18:43:32Z,4,False,packing-for-jpn,https://soundcloud.com/designatedave/sets/packing-for-jpn,True,1,,public,packing for jpn,13,https://api.soundcloud.com/playlists/2415307,106885,,False,,,2012-08-29T16:23:49Z,https://i1.sndcdn.com/avatars-000184371207-v11z1t-large.jpg,,315,,106885,user,2018-10-09T21:40:19Z,,designatedave,https://soundcloud.com/designatedave,https://api.soundcloud.com/users/106885,soundcloud:users:106885,DâˆƒSIGNATEDâˆ€VE,False,,US,False,False,False,soundcloud:system-playlists:artist-stations:106885,artist-stations:106885
2012-09-03T16:19:11Z,like,9,https://i1.sndcdn.com/artworks-000036919878-4iv3d5-large.jpg,2012-07-18T16:49:45Z,111136428,2244697,playlist,2013-01-22T02:29:18Z,161,False,hipster-shit,https://soundcloud.com/gregorynicholas/sets/hipster-shit,True,22,,public,hipster shit,82,https://api.soundcloud.com/playlists/2244697,807820,,False,,,2012-07-18T16:49:45Z,https://i1.sndcdn.com/avatars-000323603900-08u62f-large.jpg,gregory,1171,gregory nicholas,807820,user,2017-07-13T02:24:22Z,nicholas,gregorynicholas,https://soundcloud.com/gregorynicholas,https://api.soundcloud.com/users/807820,soundcloud:users:807820,gregory nicholas,False,los angeles,US,False,False,False,soundcloud:system-playlists:artist-stations:807820,artist-stations:807820
2012-08-28T19:37:23Z,like,9,https://i1.sndcdn.com/artworks-000005240145-ssa957-large.jpg,2011-02-10T16:03:20Z,2549362,575319,playlist,2015-10-13T13:48:24Z,24,False,mason-featuring-roisin-murphy,https://soundcloud.com/musicofmason/sets/mason-featuring-roisin-murphy,True,4,,public,Mason featuring Roisin Murphy - 'Boadicea',8,https://api.soundcloud.com/playlists/575319,5366,,False,,2011-03-07T00:00:00Z,2011-02-10T16:03:20Z,https://i1.sndcdn.com/avatars-000456555666-3y5qqh-large.jpg,,22583,,5366,user,2021-04-10T07:57:44Z,,musicofmason,https://soundcloud.com/musicofmason,https://api.soundcloud.com/users/5366,soundcloud:users:5366,Mason,True,Amsterdam,NL,False,True,True,soundcloud:system-playlists:artist-stations:5366,artist-stations:5366
